"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000103783",2432.05508941018,-0.118389194241675,0.0887619942328752,-1.33378249626828,0.182275149073007,0.498969977335469
"ENSDARG00000103519",27.6679838353186,0.329199764897553,0.71045072574014,0.463367483444536,0.643100981976696,0.874990293738043
"ENSDARG00000100307",0,NA,NA,NA,NA,NA
"ENSDARG00000101089",3058.51710998482,0.365309909928569,0.0754975251235559,4.838700465091,1.3069083514593e-06,3.85871358668112e-05
"ENSDARG00000115421",890.112874144182,-0.161094433196032,0.132760902291824,-1.21341773379882,0.224970149559295,0.557468425273907
"DNA-N15_DR_dup161",33.8879016214071,0.799378576550717,0.618825238092418,1.29176789720935,0.196437535968036,0.520346667980022
"Zisupton-7_DR_dup155",2.49212101344227,1.28778677750696,2.40642134210021,0.535146009128659,0.592548897099666,NA
"TE-X-16_DR_dup12",12.1168555883938,-0.505773081250379,1.05276255482704,-0.480424649348848,0.630925470499806,NA
"EnSpm-N37_DR_dup4",94.976174585032,0.271504637706899,0.382984194003183,0.708918649798489,0.478374961035073,0.785266272297636
"ENSDARG00000115673",0,NA,NA,NA,NA,NA
"Helitron-N5_DR_dup17",0,NA,NA,NA,NA,NA
"ENSDARG00000116514",0,NA,NA,NA,NA,NA
"ENSDARG00000103469",0.575157938751417,1.89555217986584,4.57335134266191,0.414477707449115,0.678524289805504,NA
"ENSDARG00000117321",960.974159145589,-0.165975982429955,0.119246375678578,-1.39187444050571,0.163960422951427,0.470265472139388
"ENSPM-6_DR_dup87",33.5890819826676,0.0734178541069983,0.624231550725359,0.117613174184622,0.906374165911298,0.975537340498533
"ENSDARG00000087646",5.87472450602402,-1.69019208408425,1.73151693341751,-0.97613373075613,0.328998197874116,NA
"Helitron-N5_DR_dup19",1.20814308536279,1.52501641755374,3.06432214094467,0.497668439351354,0.618717756602842,NA
"CryptonV-N5_DR_dup58",0,NA,NA,NA,NA,NA
"ENSDARG00000080051",0,NA,NA,NA,NA,NA
"ENSDARG00000067781",0.760910447084421,0.707731908037868,3.69664986633599,0.191452242876156,0.848171293056193,NA
"ENSDARG00000099108",1.84256052134748,0.37279182299996,2.57177703542062,0.144954954440282,0.884746437210548,NA
"L2-2_DRe_dup11",0.728465933968153,2.23540106072017,4.1186512623715,0.542750749776527,0.587301426961387,NA
"ENSDARG00000001870",3.86331999701348,-2.68435960841811,1.9527614420358,-1.37464799879477,0.169240600122522,NA
"ENSDARG00000002791",11509.168665819,-0.0543433356088723,0.0519491045152931,-1.04608801471976,0.29552039824666,0.639876482160173
"ENSDARG00000007739",0.306615990433473,0.980980812450863,4.88824085989529,0.20068176682928,0.840947417638073,NA
"ENSDARG00000039131",0.652738312355796,-0.802714894836222,4.34892297759064,-0.184577859615471,0.853560153004409,NA
"ENSDARG00000040252",1.29093252534773,3.06206903181064,3.28785971774342,0.931325936835362,0.351684989292103,NA
"HE1_DR1_dup154",19.883778535595,0.615191240877558,0.806016143032131,0.763249280049512,0.445314744158222,NA
"Zisupton-N1_DR_dup14",8.39130759415072,0.38065876262042,1.22529851374445,0.310666142454662,0.756054438859647,NA
"ENSDARG00000089477",110.287299204085,-0.153015557355137,0.415729727215635,-0.368064988712652,0.712824776148703,0.903327963577026
"ENSDARG00000093102",0,NA,NA,NA,NA,NA
"ENSDARG00000095102",0,NA,NA,NA,NA,NA
"ENSDARG00000040250",0,NA,NA,NA,NA,NA
"ENSDARG00000075505",0.281233295689787,0.867658078841598,4.89660017712577,0.177196023251974,0.85935441922415,NA
"TDR13D_dup17",0,NA,NA,NA,NA,NA
"ENSDARG00000010376",0,NA,NA,NA,NA,NA
"ENSDARG00000033684",0,NA,NA,NA,NA,NA
"ENSDARG00000040247",0,NA,NA,NA,NA,NA
"ENSDARG00000078743",0,NA,NA,NA,NA,NA
"ENSDARG00000018460",183.089610484297,-0.388361578201762,0.283043961733294,-1.37208925363936,0.170035654443812,0.480779966905379
"ENSDARG00000040246",1.17569857224652,2.92530254636406,3.38252089372658,0.864829113632231,0.387132589163605,NA
"ENSDARG00000040245",16064.356563178,0.152387781813596,0.0466539867276382,3.26633997439967,0.00108947364824482,0.0125593306820573
"ENSDARG00000082290",0.703083239224468,2.18639071785898,4.64943120463859,0.4702490738389,0.638177077016221,NA
"ENSDARG00000074381",686.971965952597,0.524498226248289,0.153981080229425,3.40625111518123,0.000658615701012244,0.00840134253142805
"ENSDARG00000095179",0.575157938751417,1.89555217986584,4.57335134266191,0.414477707449115,0.678524289805504,NA
"ENSDARG00000084484",0,NA,NA,NA,NA,NA
"ENSDARG00000070579",300.235200990149,0.258857223324289,0.212283724987755,1.21939269409004,0.222695181549802,0.55523615832216
"ENSDARG00000038248",468.502063471938,0.253719126612093,0.17245316627904,1.4712349566349,0.141227586614297,0.430829754210299
"ENSDARG00000070581",4.25884669207305,1.24456355576679,1.78480552135976,0.697310458126896,0.485608524580468,NA
"ENSDARG00000096559",0,NA,NA,NA,NA,NA
"ENSDARG00000103156",0.652738312355796,-0.802714894836222,4.34892297759064,-0.184577859615471,0.853560153004409,NA
"HATN5A_DR_dup1",3.13391350931391,0.676107821762983,2.04779238803388,0.330164242094935,0.741275863933173,NA
"ENSDARG00000103647",0.306615990433473,0.980980812450863,4.88824085989529,0.20068176682928,0.840947417638073,NA
"ENSDARG00000104805",18.383464759857,-0.530782680180029,0.832835742644436,-0.637319765473414,0.523916578845611,NA
"ENSDARG00000100273",0.153307995216736,-0.0309202839259881,4.98997582888275,-0.00619647969976463,0.995055956155131,NA
"ENSDARG00000104910",0.140616647844894,-0.0938814701250062,4.9943285092146,-0.0187976161263308,0.985002555543532,NA
"ENSDARG00000099103",0.140616647844894,-0.0938814701250062,4.9943285092146,-0.0187976161263308,0.985002555543532,NA
"ENSDARG00000098078",0,NA,NA,NA,NA,NA
"ENSDARG00000104155",0,NA,NA,NA,NA,NA
"ENSDARG00000117575",0,NA,NA,NA,NA,NA
"L2-1_DR_dup27",3.5177966318374,-0.501460452836729,1.80163082829766,-0.278336962800838,0.780753704475954,NA
"ENSDARG00000088916",0,NA,NA,NA,NA,NA
"ENSDARG00000098769",4.76789775742729,0.293171272177222,1.66735301926875,0.1758303543336,0.860427221825548,NA
"ENSDARG00000104115",0,NA,NA,NA,NA,NA
"ENSDARG00000102013",0.562466591379574,1.86484700080636,4.84110951609473,0.385210661854787,0.700081344714727,NA
"DNA9TA1_DR_dup25",24.4281798276855,-1.02576353399392,0.789554837884873,-1.29916692897712,0.193886648220909,0.517299231560349
"CryptonV-N5_DR_dup164",0,NA,NA,NA,NA,NA
"ENSDARG00000117775",0,NA,NA,NA,NA,NA
"DNA7-N1_DR_dup44",2.93372412272138,0.950989625852311,2.10068293546456,0.452704979793633,0.650761193249078,NA
"ENSDARG00000082581",0,NA,NA,NA,NA,NA
"ENSDARG00000078308",1208.52750776866,0.0120249408993082,0.113634782637009,0.105820952179054,0.915724412692118,0.978272453650342
"ENSDARG00000033928",1549.87786002481,-0.0591454483943916,0.105140532334683,-0.562537083283162,0.573750145167103,0.839163965479871
"ENSDARG00000031164",2990.2086393824,0.134156553394965,0.0746321149678035,1.79757137330009,0.0722449581940119,0.290873079593284
"ENSDARG00000037777",770.252687633753,-0.392187373425999,0.134732541305481,-2.91085857674715,0.00360437120448694,0.0330912154844515
"ENSDARG00000016706",1918.44127554777,0.376234145246019,0.09441690535617,3.9848175898876,6.75319817559658e-05,0.00121494583965318
"ENSDARG00000030350",25.438032286075,2.18094600944879,0.775919354586146,2.81078954476145,0.00494200999537889,0.0422859711827367
"ENSDARG00000006526",2056.94935269846,0.662322312109112,0.101900798489161,6.49967735218051,8.04924577630348e-11,5.72717032468872e-09
"ENSDARG00000077688",1.56132722565769,-0.0167437495284261,2.74035066467096,-0.00611007552584025,0.995124895406343,NA
"ENSDARG00000096546",73.6651077962831,0.30721129862177,0.414894327569857,0.740456733696953,0.459022904949223,0.773098239505574
"ENSDARG00000092671",408.318812132316,0.219731531195821,0.184090514389345,1.19360593849554,0.232632149924115,0.567396284747479
"ENSDARG00000113935",15.0581607914121,0.439175194038206,0.909873523756163,0.482677188171376,0.629324962967007,NA
"ENSDARG00000063297",894.520003232957,0.0307772353100667,0.127155648196655,0.242043792364359,0.808746230472951,0.941287464122018
"ENSDARG00000027078",1565.61784453578,-0.658913659921539,0.0969514725184049,-6.79632441679989,1.07321961328403e-11,8.70661948888975e-10
"ENSDARG00000017537",35.5374148924955,-0.922573682196997,0.584235711227987,-1.57911210230177,0.114310346241263,0.383634034760004
"ENSDARG00000063270",253.85014045936,-0.0531845363376308,0.23242075270056,-0.228828689863815,0.819002067060362,0.945329092895083
"ENSDARG00000018008",6.16720843791367,2.84997015435337,1.64319973155014,1.73440276287338,0.0828466452047433,NA
"ENSDARG00000074031",116.649761582297,0.227543614965021,0.332311287838862,0.68473032151516,0.493514111567342,0.794648534216945
"ENSDARG00000043247",459.018332924157,0.0207712867342657,0.171921849842733,0.120818190086172,0.903835042042858,0.974763998813027
"ENSDARG00000113848",14.5918651508309,1.50366352037082,1.05315960167673,1.42776414702657,0.153359755644011,NA
"ENSDARG00000063253",38.8351173810118,0.287690658135589,0.569040632644781,0.505571380374831,0.613157577033002,0.859232278220192
"EnSpm-N16_DR_dup48",1.47668503368073,1.86070539343037,2.83937587374964,0.65532197080098,0.512260477995126,NA
"ENSDARG00000073857",43.7691845533566,0.959688457354499,0.546191705023097,1.75705425133455,0.0789085625254329,0.30714969867518
"ENSDARG00000107682",0,NA,NA,NA,NA,NA
"ENSDARG00000070558",0.346122321922323,-3.29562329769337,4.92261145293592,-0.669486781396857,0.503185010089328,NA
"ENSDARG00000025754",642.85870602611,0.0788184890445184,0.153159097539606,0.514618395581342,0.606819707863156,0.855203594731245
"ENSDARG00000096530",1.69816709649535,-3.59035184754002,3.06840055014228,-1.17010533301251,0.241958582596771,NA
"ENSDARG00000116636",0,NA,NA,NA,NA,NA
"ENSDARG00000063207",2.73724024011289,-5.56315682386667,2.57965083455338,-2.15655419305219,0.0310404169247839,NA
"ENSDARG00000095087",0,NA,NA,NA,NA,NA
"ENSDARG00000096610",0,NA,NA,NA,NA,NA
"ENSDARG00000117465",0.786293141828107,0.764177150009987,4.03641422047674,0.189320795208112,0.849841397819239,NA
"ENSDARG00000102217",0,NA,NA,NA,NA,NA
"ENSDARG00000090408",0.894465276556733,2.52977112138141,3.7903726811479,0.667420154741955,0.504503795503318,NA
"hAT-N26_DR_dup21",0,NA,NA,NA,NA,NA
"ENSDARG00000013741",259.181121437699,-0.252504711648034,0.220739427517572,-1.14390398891441,0.25266345659816,0.594939681269586
"ERV1-N4-LTR_DR_dup1",1721.93720833497,-0.0298163569593574,0.124095096485352,-0.240270226655385,0.810120774716988,0.94170270552787
"ERV1-N4-I_DR_dup1",18326.6950601325,0.0173087454346483,0.069518045234708,0.248982050289392,0.803374666070335,0.940231062265545
"ERV1-N4-LTR_DR_dup2",2192.15061377206,-0.0849051796624302,0.0915796909293065,-0.9271179974605,0.35386527272342,0.693120879613078
"ENSDARG00000017441",73.4217402614124,-0.654627059747859,0.503413595965856,-1.30037620158407,0.193472062426952,0.516431192465301
"BEL27-I_DR_dup2",9.99869130035578,-0.708110137962539,1.15294413923065,-0.614175582205618,0.539099307032218,NA
"ENSDARG00000037713",1019.71115838565,6.95542289979893e-05,0.118509077185725,0.000586910561196803,0.999531713151534,0.999646873208351
"ENSDARG00000021688",89.3561648091271,-0.924833744572082,0.370670372437526,-2.49503012202022,0.0125946438123681,0.0862206668874297
"ENSDARG00000004953",14.542790033617,-0.393926324048702,0.965882358719077,-0.407840893347628,0.683390489009768,NA
"ENSDARG00000074050",2246.99501787091,-0.177488835453342,0.0858139369966847,-2.0682984800033,0.0386119646163009,0.189523900093249
"ENSDARG00000018319",3450.16852562049,-0.227637738151587,0.0715793789976163,-3.18021392947775,0.00147166363906229,0.0162219380557209
"ENSDARG00000098730",5.88506294396328,0.559519124030615,1.52126435328658,0.367798747681042,0.713023302877976,NA
"ENSDARG00000096630",0,NA,NA,NA,NA,NA
"ENSDARG00000117359",1.17898361361186,-3.01630508858038,3.51037373698785,-0.859254687556027,0.390200017581363,NA
"ENSDARG00000106375",0,NA,NA,NA,NA,NA
"SINE2-4_DR_dup222",0,NA,NA,NA,NA,NA
"ENSDARG00000079779",0.346122321922323,-3.29562329769337,4.92261145293592,-0.669486781396857,0.503185010089328,NA
"Kolobok-N10_DR_dup56",0,NA,NA,NA,NA,NA
"LOOPERN4B_DR_dup50",1.31631522009141,3.08866507883376,3.23562945206261,0.954579356070836,0.339790460984822,NA
"Harbinger-4N1B_DR_dup52",5.216768705489,1.59214481393625,1.67185245396637,0.952323759288077,0.340932811823462,NA
"DIRS-1-LTR_DR_dup43",3.72155677502715,-1.34198862620783,1.99748482693987,-0.67183920904358,0.501686064485727,NA
"ENSDARG00000089090",3.39375532947593,-0.613388784710443,1.96012491390365,-0.312933517838341,0.754331171992286,NA
"ENSDARG00000109652",35.197190971207,0.33925875905879,0.607477348803067,0.558471455318034,0.57652249110036,0.840019377021992
"ENSDARG00000115102",24.5495549791,-0.554982636544585,0.716451086238689,-0.774627392161829,0.438559866365343,0.7588038509038
"ENSDARG00000115288",0,NA,NA,NA,NA,NA
"ENSDARG00000093857",0,NA,NA,NA,NA,NA
"ENSDARG00000095309",0,NA,NA,NA,NA,NA
"ENSDARG00000095673",0.652738312355796,-0.802714894836222,4.34892297759064,-0.184577859615471,0.853560153004409,NA
"ENSDARG00000099359",0.953724773790008,-0.68802723680665,3.38906284445775,-0.203014009590234,0.839124082152911,NA
"ENSDARG00000092361",0,NA,NA,NA,NA,NA
"ENSDARG00000103767",0,NA,NA,NA,NA,NA
"ENSDARG00000075791",0.281233295689787,0.867658078841598,4.89660017712577,0.177196023251974,0.85935441922415,NA
"ENSDARG00000107486",2.18561224411314,-3.60616519014085,2.95273550383291,-1.22129638278123,0.221973822483783,NA
"ENSDARG00000029720",0,NA,NA,NA,NA,NA
"ENSDARG00000100166",0.346122321922323,-3.29562329769337,4.92261145293592,-0.669486781396857,0.503185010089328,NA
"ENSDARG00000074212",38.5925846104663,0.41556883705575,0.588503331410425,0.706145258447025,0.480097808871001,0.785842338722667
"ENSDARG00000062929",1029.27961841284,0.105293982202931,0.119422539883283,0.881692704792915,0.37794300712699,0.713945507882107
"DNA9TA1_DR_dup35",6.89710666125514,2.30575882176119,1.50759783052068,1.52942566981862,0.126158952809548,NA
"ENSDARG00000022668",0.306615990433473,0.980980812450863,4.88824085989529,0.20068176682928,0.840947417638073,NA
"ENSDARG00000099708",0,NA,NA,NA,NA,NA
"ENSDARG00000025034",5.26918082655838,-0.8605156739235,1.75287300647337,-0.490917294490592,0.62348494450455,NA
"ENSDARG00000078474",18.7776503722386,0.952024581528687,0.830254199599892,1.14666638481019,0.251519528490327,NA
"ENSDARG00000096583",178.176614722048,0.251819165497272,0.268126871314633,0.939179144046981,0.347638775092162,0.687476566166422
"ENSDARG00000063003",407.242000569467,0.0923451253678519,0.189782545330796,0.486583870012343,0.626553256549842,0.866284508582715
"ENSDARG00000002377",564.512101702871,-0.10774749140265,0.166859769517407,-0.645736786729827,0.518449832390837,0.810108172034706
"ENSDARG00000015803",332.878840769219,-0.190424573671393,0.205979374405362,-0.924483697560137,0.355234535472511,0.693986074615402
"ENSDARG00000037739",2230.39642930655,-0.0500068308810547,0.0898360000269543,-0.556645786389094,0.577769464331785,0.840622329046936
"ENSDARG00000076176",735.485862676716,0.0118484497641459,0.135227698257747,0.0876185124556541,0.930179887955252,0.981096782186581
"ENSDARG00000096526",0,NA,NA,NA,NA,NA
"ENSDARG00000113858",0,NA,NA,NA,NA,NA
"ENSDARG00000096599",2.17455920652464,0.714103858160702,2.38645056164327,0.299232621717912,0.764762560399369,NA
"ENSDARG00000100771",43.0191141539794,-0.774831778522951,0.539289258379319,-1.43676471667819,0.150784859077985,0.447406586643805
"ENSDARG00000079873",0,NA,NA,NA,NA,NA
"ENSDARG00000079332",0.346122321922323,-3.29562329769337,4.92261145293592,-0.669486781396857,0.503185010089328,NA
"ENSDARG00000007443",281.443049456728,-0.186120789513878,0.225360311740003,-0.82588095515507,0.408871625058347,0.737399105330313
"ENSDARG00000037746",25489.1823619986,0.0270508422419688,0.0438887295567362,0.616350541817334,0.537663188081194,0.820234263274185
"ENSDARG00000037747",3.47654476946087,-0.171566828492145,2.13275594557414,-0.0804437229905173,0.935884353640234,NA
"ENSDARG00000079361",6.71310810560848,-0.483318724933661,1.37220886792369,-0.352219502607485,0.724673651968299,NA
"ENSDARG00000012458",3102.80894392025,-0.04016001694096,0.0772583893543167,-0.519814317598327,0.603192999194819,0.853466475877852
"ENSDARG00000070543",5.56831453600057,0.0263192357272802,1.4816345920237,0.0177636482496889,0.985827404675753,NA
"ENSDARG00000094298",1.21142812672813,-4.63014356753961,3.71005830086633,-1.24799752242665,0.212031964512293,NA
"ENSDARG00000089873",0.313677808806055,-1.31308520225442,4.93741597108834,-0.265945832788519,0.790280926227156,NA
"ENSDARG00000093438",13.9496957330321,0.670745279876061,0.966509823623015,0.693987027841823,0.487690344122134,NA
"ENSDARG00000094206",43.2381865964198,0.420156207356659,0.55780136471129,0.753236248488071,0.45130796054614,0.768736948572605
"ENSDARG00000037758",8.95081080747797,-0.488152918176155,1.20540539604263,-0.404969912843241,0.685499626930007,NA
"ENSDARG00000008723",36.844322354253,1.30667508429846,0.619123492839995,2.11052415133624,0.0348132331446625,0.17682637233016
"ENSDARG00000110570",0,NA,NA,NA,NA,NA
"ENSDARG00000058460",0.843699887069361,2.44938528946643,4.31360711497188,0.567827626434727,0.570152018922763,NA
"ENSDARG00000088975",0,NA,NA,NA,NA,NA
"ENSDARG00000100949",0,NA,NA,NA,NA,NA
"ENSDARG00000093053",0,NA,NA,NA,NA,NA
"ENSDARG00000058463",1365.73135794024,-0.199620101460412,0.105253393519672,-1.89656689238341,0.057885123639308,0.250484454511971
"ENSDARG00000076716",280.070546147119,0.299438475877641,0.216029782711632,1.38609812091209,0.165716944089142,0.473504257131598
"ENSDARG00000058464",8.05675757174128,1.16975031093166,1.3720298049252,0.852569169221097,0.393898265896918,NA
"ENSDARG00000058471",7272.79178616454,-0.10467698891341,0.0600536868864373,-1.74305682699143,0.081323688932859,0.312496804684233
"ENSDARG00000096584",223.658000254277,-0.0350356602215839,0.237933519956227,-0.147249787369302,0.88293486421846,0.96839656177944
"ENSDARG00000058475",20.610832113862,0.687381316055076,1.87896756560509,0.365829261046194,0.714492483973844,NA
"Polinton-1N1_DR_dup61",0.888835747557472,0.995156387881166,3.50059286308289,0.284282242124197,0.776194093723657,NA
"ENSDARG00000080404",0,NA,NA,NA,NA,NA
"ENSDARG00000058480",1102.24946188839,0.213109188929031,0.112669502406724,1.89145407032802,0.0585637565884575,0.252789867525197
"ENSDARG00000024740",18.2071384912026,-0.392631515760856,0.835220070359861,-0.470093487566322,0.638288226780017,NA
"ENSDARG00000101597",13.55414151169,-0.462423153234386,1.01338562630548,-0.456315089962594,0.64816341432442,NA
"ENSDARG00000058445",197.646286065565,-0.226354073509988,0.271684163945116,-0.833151517641325,0.404759281698495,0.73366317493919
"ENSDARG00000063169",18.6658446296882,-0.782040588347077,0.820853182343666,-0.952716764908222,0.340733596725692,NA
"ENSDARG00000092791",3.79525315051995,-1.82227043055427,1.77127045592707,-1.02879287827364,0.303577014024566,NA
"ENSDARG00000037760",82.9353783617389,-0.593423291093899,0.401700029081721,-1.477279681683,0.139600682144206,0.428305144423674
"ENSDARG00000117314",0,NA,NA,NA,NA,NA
"ENSDARG00000017834",121.577316005991,-0.278189794269179,0.320823071971348,-0.867112806319687,0.385880204488668,0.720529523166856
"ENSDARG00000074282",1253.86561074801,-0.0127931981393596,0.105874736627209,-0.120833340860201,0.903823041392604,0.974763998813027
"ENSDARG00000074372",3.8593088441254,0.182727565926255,2.07323048084859,0.0881366387452797,0.929768076168368,NA
"ENSDARG00000104203",8.471026434979,0.138726866637879,1.24033930051784,0.111845901020762,0.910945592072627,NA
"ENSDARG00000101495",84.0412920828867,-0.516573960230985,0.386988814855546,-1.33485501492804,0.181923803434855,0.498481557991243
"ENSDARG00000091916",25.7142364618392,-0.93235847975467,0.695698319486212,-1.34017641503466,0.180187997396433,0.49528439603383
"ENSDARG00000099276",26.234530570783,-0.421956693770129,0.695442090713176,-0.606745981304371,0.544019502034161,0.822664173096673
"ENSDARG00000104995",41.9768631901009,-0.706519115495374,0.546741564321778,-1.29223596960622,0.196275438609453,0.520155379285408
"Copia-15B_DR-LTR_dup1",0.281233295689787,0.867658078841598,4.89660017712577,0.177196023251974,0.85935441922415,NA
"Copia-6-I_DR_dup1",12.8890166716781,1.27777867143256,1.0298121688323,1.2407880874834,0.214684043048141,NA
"Copia-15B_DR-LTR_dup2",1.19545173799094,1.50846513561918,3.07519478576233,0.490526695285495,0.623761244326565,NA
"ENSDARG00000033852",453.645026274518,-0.0228455986170546,0.184870221290399,-0.123576411915298,0.901650669869955,0.974449531848374
"ENSDARG00000037654",259.277230551881,0.313552102084112,0.228201763601087,1.37401261557393,0.169437765938453,0.479949266512887
"Mariner-N31_DR_dup88",11.4642160753437,0.719744222570403,1.04599662088646,0.688094213880378,0.491393453938387,NA
"ENSDARG00000037652",454.78532228732,-0.149807665236509,0.168997865847476,-0.886447083134846,0.375376657263875,0.711989445277141
